Age ,Gender,Attribute,Sub_attribute,Budget,Gift_1,Gift_2,Gift_3,Gift_4,Gift_5,Gift 6_(optional),URL_status_1,URL_status_2,URL_status_3,URL_status_4,URL_status_5,URL_status_6
30-45,Female,Intellectual,Academia,100-150,https://www.staples.com/All-New-Amazon-Kindle-Paperwhite/product_1684954,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Female,Intellectual,Worldly,100-150,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Intellectual,Academia,25-50,https://quarterly.co/checkout/registration,-,-,-,-,,200,200,200,#ERROR!,#ERROR!,
30-45,Neutral ,Intellectual,Worldly,25-50,https://www.chapters.indigo.ca/en-ca/books/product/9781572842298-item.html?s_campaign=goo-Shopping_Books&ds_rl=1254699&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM_k5K480OimqVp7bepw2Kd1_jez6UiI83m7R4_KPZOczSQpJXa-IGhoCV54QAvD_BwE,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442255725&R=4903208022927&P_name=YAMAZAKI&N=302024902&bmUID=mlwTk4p,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,https://www.thegrommet.com/gifts/teens/original-zen-drawing-board-by-buddha-board,-,,200,200,200,200,200,
30-45,Neutral ,Intellectual,Academia,50-100,https://www.wayfair.ca/furniture/hd0/3-piece-eco-friendly-bamboo-multi-device-organizer-charging-station-and-dock-set-l2963-k~wand1157.html?refid=GX207952702296-WAND1157&device=c&ptid=338053731565&network=g&targetid=aud-395874976029pla-338053731565&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM1tHUpXUmRFY48nhkCUkzpxnUrELS4fhUHzC64wKhz1y9BmPqbcO6RoCkT8QAvD_BwE,https://www.staples.ca/en/amazon-fire-7-53-006909-7-inch-tablet-1-3-ghz-quad-core-8-gb-flash-1-gb-ram-1024-x-600-bluetooth-black/product_2895366_1-CA_1_20001?kpid=2895366&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Tablets/eReaders&cvo_cid=1082078791&cvo_crid=256031578526&CID=PS:GS:CA::pla-407907296827::1082078791&CampaignID=1082078791&gclid=EAIaIQobChMI7PCF-7GD3QIVC77ACh2k5wA4EAQYAiABEgL2GfD_BwE,-,-,-,,200,200,200,200,200,
30-45,Neutral ,Intellectual,Worldly,50-100,https://www.bestbuy.ca/en-ca/product/amazon-fire-7-8gb-fireos-tablet-with-mediatek-mt8127-quad-core-processor-black/12642794.aspx?,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302025577&PRODUCT%3C%3Eprd_id=845524442502347&R=9781419728990&P_name=Abrams+Books&N=302025577&bmUID=mlwTSBZ,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Intellectual,Academia,100-150,https://www.staples.com/All-New-Amazon-Kindle-Paperwhite/product_1684954,http://www.arkon.com/product/TWBHD8SM6-tw-broadcaster-ipad-mini-iphone-stand.html,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
30-45,Neutral ,Intellectual,Worldly,100-150,https://www.bestbuy.ca/en-ca/product/dji-ryze-tech-tello-quadcopter-drone-with-camera-white/12644588.aspx?,http://www.arkon.com/product/TWBHD8SM6-tw-broadcaster-ipad-mini-iphone-stand.html,-,-,-,,200,200,200,200,200,
45_&_over,Male,Intellectual,Academia,25-50,https://www.chapters.indigo.ca/en-ca/paper/map-leather-journal/882709156703-item.html?ikwid=journals&ikwsec=Paper&ikwidx=45,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Intellectual,Worldly,25-50,https://www.chapters.indigo.ca/en-ca/paper/map-leather-journal/882709156703-item.html?ikwid=journals&ikwsec=Paper&ikwidx=45,https://www.thegrommet.com/gifts/teens/soi-smart-handbag-light-and-charger,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Intellectual,Academia,50-100,http://www.parkerpen.com/en-US/shop-online/urban-premium-ebony-metal-chiseled-chrome-trim-ballpoint---notebook-gift-set-2010768,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Intellectual,Worldly,50-100,https://www.bestbuy.ca/en-ca/product/amazon-fire-7-8gb-fireos-tablet-with-mediatek-mt8127-quad-core-processor-black/12642794.aspx?,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302025577&PRODUCT%3C%3Eprd_id=845524442502347&R=9781419728990&P_name=Abrams+Books&N=302025577&bmUID=mlwTSBZ,https://www.staples.ca/en/elegance-3-5-navigator-clock-compass/product_1968066_1-CA_1_20001?kpid=1968066&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=EAIaIQobChMI3IuD_7mD3QIVB77ACh0J5gy0EAQYAiABEgKsKvD_BwE,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Male,Intellectual,Academia,100-150,https://store.nest.com/ca/product/smoke-co-alarm/S3000BWEF?preserveScrollPosition=true,-,-,-,-,,200,200,200,#ERROR!,#ERROR!,
45_&_over,Male,Intellectual,Worldly,100-150,http://www.arkon.com/product/TWBHD8SM6-tw-broadcaster-ipad-mini-iphone-stand.html,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,-,,200,200,200,200,200,
45_&_over,Female,Intellectual,Academia,25-50,https://www.chapters.indigo.ca/en-ca/paper/2019-17-month-hidden-spiral/846307042479-item.html,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Intellectual,Worldly,25-50,https://www.chapters.indigo.ca/en-ca/books/product/9781572842298-item.html?s_campaign=goo-Shopping_Books&ds_rl=1254699&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM_k5K480OimqVp7bepw2Kd1_jez6UiI83m7R4_KPZOczSQpJXa-IGhoCV54QAvD_BwE,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,-,-,-,,200,#ERROR!,201,#ERROR!,#ERROR!,
45_&_over,Female,Intellectual,Academia,50-100,https://www.barnesandnoble.com/w/in-her-own-hand-series-boxed-set-jane-austen/1118876137,https://www.staples.ca/en/amazon-fire-7-53-006909-7-inch-tablet-1-3-ghz-quad-core-8-gb-flash-1-gb-ram-1024-x-600-bluetooth-black/product_2895366_1-CA_1_20001?kpid=2895366&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Tablets/eReaders&cvo_cid=1082078791&cvo_crid=256031578526&CID=PS:GS:CA::pla-407907296827::1082078791&CampaignID=1082078791&gclid=EAIaIQobChMI7PCF-7GD3QIVC77ACh2k5wA4EAQYAiABEgL2GfD_BwE,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Intellectual,Worldly,50-100,https://www.bestbuy.ca/en-ca/product/amazon-fire-7-8gb-fireos-tablet-with-mediatek-mt8127-quad-core-processor-black/12642794.aspx?,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302025577&PRODUCT%3C%3Eprd_id=845524442502347&R=9781419728990&P_name=Abrams+Books&N=302025577&bmUID=mlwTSBZ,https://www.staples.ca/en/elegance-3-5-navigator-clock-compass/product_1968066_1-CA_1_20001?kpid=1968066&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=EAIaIQobChMI3IuD_7mD3QIVB77ACh0J5gy0EAQYAiABEgKsKvD_BwE,https://www.wayfair.ca/decor-pillows/pdp/great-big-canvas-old-world-map-graphic-art-print-grng4401.html,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Intellectual,Academia,100-150,https://www.staples.com/All-New-Amazon-Kindle-Paperwhite/product_1684954,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Female,Intellectual,Worldly,100-150,https://www.chapters.indigo.ca/en-ca/books/mastering-the-art-of-french/9780307593528-item.html?ikwid=mastering+the+art+of+french+cooking&ikwsec=Books&ikwidx=1,https://www.chapters.indigo.ca/en-ca/electronics/fujifilm-instax-mini-70-instant/074101029048-item.html?ikwsec=Electronics&ikwidx=43,-,-,-,,200,200,200,200,200,
45_&_over,Neutral ,Intellectual,Academia,25-50,https://www.etsy.com/ca/listing/267659033/shakespeare-globe-hand-cast-pewter-motif?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=shakespeare%20notebook&ref=sr_gallery-1-38,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Intellectual,Worldly,25-50,https://www.chapters.indigo.ca/en-ca/books/product/9781572842298-item.html?s_campaign=goo-Shopping_Books&ds_rl=1254699&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM_k5K480OimqVp7bepw2Kd1_jez6UiI83m7R4_KPZOczSQpJXa-IGhoCV54QAvD_BwE,-,-,-,-,,200,200,200,#ERROR!,#ERROR!,
45_&_over,Neutral ,Intellectual,Academia,50-100,https://www.staples.ca/en/amazon-fire-7-53-006909-7-inch-tablet-1-3-ghz-quad-core-8-gb-flash-1-gb-ram-1024-x-600-bluetooth-black/product_2895366_1-CA_1_20001?kpid=2895366&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Tablets/eReaders&cvo_cid=1082078791&cvo_crid=256031578526&CID=PS:GS:CA::pla-407907296827::1082078791&CampaignID=1082078791&gclid=EAIaIQobChMI7PCF-7GD3QIVC77ACh2k5wA4EAQYAiABEgL2GfD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
45_&_over,Neutral ,Intellectual,Worldly,50-100,https://www.bestbuy.ca/en-ca/product/amazon-fire-7-8gb-fireos-tablet-with-mediatek-mt8127-quad-core-processor-black/12642794.aspx?,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302025577&PRODUCT%3C%3Eprd_id=845524442502347&R=9781419728990&P_name=Abrams+Books&N=302025577&bmUID=mlwTSBZ,https://www.staples.ca/en/elegance-3-5-navigator-clock-compass/product_1968066_1-CA_1_20001?kpid=1968066&cid=PS:SBD:GS:n:n:SBD:58:21800&cvosrc=PLA.ca-google.Home&Garden&cvo_cid=1082543699&cvo_crid=256271365886&CID=PS:GS:CA::pla-410189434305::1082543699&CampaignID=1082543699&gclid=EAIaIQobChMI3IuD_7mD3QIVB77ACh0J5gy0EAQYAiABEgKsKvD_BwE,https://www.wayfair.ca/decor-pillows/pdp/great-big-canvas-old-world-map-graphic-art-print-grng4401.html,-,,200,200,200,#ERROR!,#ERROR!,
45_&_over,Neutral ,Intellectual,Academia,100-150,https://www.staples.com/All-New-Amazon-Kindle-Paperwhite/product_1684954,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,-,,200,200,200,#ERROR!,#ERROR!,
45_&_over,Neutral ,Intellectual,Worldly,100-150,http://www.arkon.com/product/TWBHD8SM6-tw-broadcaster-ipad-mini-iphone-stand.html,https://www.chapters.indigo.ca/en-ca/electronics/fujifilm-instax-mini-70-instant/074101029048-item.html?ikwsec=Electronics&ikwidx=43,https://www.thegrommet.com/gifts/teens/ergoergo-adult-active-sitting-stool,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Care_free,25-50,https://www.lids.ca/new-york-yankees-new-era-mlb-team-classic-39thirty-cap/20570024?cpid=ca-gshopping&CAWELAID=120182750003264370&utm_medium=cpc&utm_source=google&utm_campaign=CA-MLB_GS&utm_content=263452965811&utm_term=PRODUCT+GROUP&utm_account=Lids-ca-G&utm_adgroup=New+York+Yankees&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZfGfostYzRKiqm0RIIFo9vqnrPUSGFBuaftR4C8S2Z_1gQEaTq7qYaAuHwEALw_wcB&gclsrc=aw.ds,https://festivalgear.co/collections/new-arrivals/products/neon-light-up-glasses?variant=905414869,https://inkbox.com/products/major-tom,-,-,,#ERROR!,200,200,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/Gifts/product/860649000300-item.html?ref=item_page:richrel:rr-carousel:json1,https://www.uncommongoods.com/product/awkward-family-photos-movie-caption-game,https://www.urbanoutfitters.com/en-ca/shop/stumbling-blocks-game?category=college-party-games&color=100,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Care_free,50-100,https://shop.fatboyusa.com/products/lamzac-the-original,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/kodak-printomatic-instant-and-digital-camera?category=cameras&color=004,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Outgoing,Sociable,100-150,https://www.beatsbydre.com/ca/headphones/beats-ep,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Care_free,25-50,https://www.urbanoutfitters.com/en-ca/shop/himalayan-salt-lamp-night-light?category=lighting&color=067,https://inkbox.com/products/chichi,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Sociable,25-50,https://www.urbanoutfitters.com/en-ca/shop/stumbling-blocks-game?category=college-party-games&color=100,https://www.uncommongoods.com/product/awkward-family-photos-movie-caption-game,https://www.chapters.indigo.ca/en-ca/Gifts/product/860649000300-item.html?ref=item_page:richrel:rr-carousel:json1,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Care_free,50-100,https://www.urbanoutfitters.com/en-ca/shop/botanical-floral-map-tapestry?category=tapestries&color=010,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-x-uo-instax-mini-9-instant-camera?category=SEARCHRESULTS&color=053,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Care_free,100-150,https://www.urbanoutfitters.com/en-ca/shop/amethyst-crystal-lamp?category=lighting&color=050,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Outgoing,Sociable,100-150,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,-,-,-,,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Care_free,25-50,https://festivalgear.co/collections/new-arrivals/products/neon-light-up-glasses?variant=905414869,https://inkbox.com/products/major-tom,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/754207313585-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=EAIaIQobChMI0qbpqqik3AIVDdvACh0UPQ12EAYYASABEgJx7vD_BwE,https://www.uncommongoods.com/product/awkward-family-photos-movie-caption-game,https://www.urbanoutfitters.com/en-ca/shop/stumbling-blocks-game?category=college-party-games&color=100,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Care_free,50-100,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-x-uo-instax-mini-9-instant-camera?category=SEARCHRESULTS&color=053,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Outgoing,Sociable,100-150,https://www.adidas.ca/en/womens-superstar-shoes/C77153.html?pr=CUSTOMIZE_IMG_Women%27s%2520Superstar%2520Shoes,https://www.beatsbydre.com/ca/headphones/beats-ep,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Male,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,https://www.lids.ca/new-york-yankees-new-era-mlb-team-classic-39thirty-cap/20570024?cpid=ca-gshopping&CAWELAID=120182750003264370&utm_medium=cpc&utm_source=google&utm_campaign=CA-MLB_GS&utm_content=263452965811&utm_term=PRODUCT+GROUP&utm_account=Lids-ca-G&utm_adgroup=New+York+Yankees&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZfGfostYzRKiqm0RIIFo9vqnrPUSGFBuaftR4C8S2Z_1gQEaTq7qYaAuHwEALw_wcB&gclsrc=aw.ds,https://festivalgear.co/collections/new-arrivals/products/neon-light-up-glasses?variant=905414869,https://inkbox.com/products/major-tom,https://www.simons.ca/en/kitchen-dining/dinnerware-utensils/decorative-jars/hanging-glass-terrarium--13980-4181170?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYRMq5wOxvbzQE2KYTxkVpJcn4iHwH-bj1z05TKG_Y9Jm9QOj7XZwsaAnFYEALw_wcB&catId=8546&colourId=99&sizeId=HD02-9998&s_kwcid=AL!5784!3!198908114860!!!g!495276322792!&ef_id=VlKQfgAAAFmnUqCt:20180822192014:s,,200,#ERROR!,200,200,200,
20-30,Male,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/754207313585-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=EAIaIQobChMI0qbpqqik3AIVDdvACh0UPQ12EAYYASABEgJx7vD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Male,Outgoing,Care_free,50-100,https://shop.fatboyusa.com/products/lamzac-the-original,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Male,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/kodak-printomatic-instant-and-digital-camera?category=cameras&color=004,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Male,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Male,Outgoing,Sociable,100-150,https://www.staples.ca/en/Google-Home/product_2718992_1-CA_1_20001?cid=PS:GS:CA:b:41:71700000034445166DYNAMIC+SEARCH+ADSp32064435888&cvosrc=ppc%20nonbrand.CA-google.DYNAMIC+SEARCH+ADS&cvo_cid=1352059385&cvo_crid=263846839080&Matchtype=b&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3jWfNm1PoNTs-mcVR7evULG-aAiGyi26KJBGv6zsda0JgKHjXpFFdRoC6GsQAvD_BwE&gclsrc=aw.ds,https://www.newbalance.ca/en_ca/pd/247-decon/MRL247-DCN.html?dwvar_MRL247-DCN_color=Black#color=Black&width=D,https://www.bestbuy.ca/en-ca/product/samsung-hwj250-80w-2-2-channels-soundbar/12490087.aspx?,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,,200,200,200,#ERROR!,#ERROR!,
20-30,Female,Outgoing,Care_free,25-50,https://inkbox.com/products/rosoideae,https://www.simons.ca/en/kitchen-dining/dinnerware-utensils/decorative-jars/hanging-glass-terrarium--13980-4181170?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYRMq5wOxvbzQE2KYTxkVpJcn4iHwH-bj1z05TKG_Y9Jm9QOj7XZwsaAnFYEALw_wcB&catId=8546&colourId=99&sizeId=HD02-9998&s_kwcid=AL!5784!3!198908114860!!!g!495276322792!&ef_id=VlKQfgAAAFmnUqCt:20180822192014:s,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,-,-,,#ERROR!,200,200,200,#ERROR!,
20-30,Female,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/754207313585-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=EAIaIQobChMI0qbpqqik3AIVDdvACh0UPQ12EAYYASABEgJx7vD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Female,Outgoing,Care_free,50-100,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,-,,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Female,Outgoing,Sociable,50-100,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,-,-,-,-,,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Female,Outgoing,Care_free,100-150,https://www.urbanoutfitters.com/en-ca/shop/amethyst-crystal-lamp?category=lighting&color=050,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Female,Outgoing,Sociable,100-150,https://www.linenchest.com/en/zedd-2-tier-trolley.html?gdffi=5732934e9dfe4c2792c41a14d154cc64&gdfms=1E7F527621EC42E6860910CB371ECEEA&utm_source=sidecar&utm_medium=merchantcenter&utm_term=&utm_campaign=sidecarpla&adpos=1o1&scid=scplp250478&sc_intid=250478&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3pY9cf69VDTBhEz7PklBAT3cztPAtGFaD_YAn5og0OH1AiLT7HDTZRoCeNoQAvD_BwE,https://www.adidas.ca/en/womens-superstar-shoes/C77153.html?pr=CUSTOMIZE_IMG_Women%27s%2520Superstar%2520Shoes,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Care_free,25-50,http://www.canadiantire.ca/en/pdp/hanging-rope-swing-hammock-0880415p.html#srp,https://inkbox.com/products/rosoideae,https://www.simons.ca/en/kitchen-dining/dinnerware-utensils/decorative-jars/hanging-glass-terrarium--13980-4181170?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYRMq5wOxvbzQE2KYTxkVpJcn4iHwH-bj1z05TKG_Y9Jm9QOj7XZwsaAnFYEALw_wcB&catId=8546&colourId=99&sizeId=HD02-9998&s_kwcid=AL!5784!3!198908114860!!!g!495276322792!&ef_id=VlKQfgAAAFmnUqCt:20180822192014:s,-,-,,200,200,200,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Sociable,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/754207313585-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=EAIaIQobChMI0qbpqqik3AIVDdvACh0UPQ12EAYYASABEgJx7vD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Care_free,50-100,https://www.chapters.indigo.ca/en-ca/house-and-home/auria-taj-ultrasonic-diffuser-wood/067103560619-item.html?ikwid=diffuser&ikwsec=Home&ikwidx=3,https://fab.com/product/portable-coupe-turntable-529809/?pref[]=attr%7Caudio-photography&ref=browse&pos=13,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Sociable,50-100,https://www.urbanoutfitters.com/en-ca/shop/fujifilm-x-uo-instax-mini-9-instant-camera?category=Cameras%20%2B%20Film&color=053,https://www.thesource.ca/en-ca/health--and--wearable-tech/bluetooth-item-trackers/tile-mate-bluetooth%C2%AE-item-tracker---4-pack/p/108065572?bid=sPexa3Rar8sw&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaGHuSrWprjursTQz5vbAo0BJ2bB1OWHlP5em7psFAg7p6g2NlbYC8aAvjvEALw_wcB&gclsrc=aw.ds,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Care_free,100-150,https://www.chapters.indigo.ca/en-ca/electronics/jbl-flip-4-portable-bluetooth/050036336147-item.html?ikwid=speakers&ikwsec=Home&ikwidx=10,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
20-30,Neutral ,Outgoing,Sociable,100-150,https://www.staples.ca/en/Google-Home/product_2718992_1-CA_1_20001?cid=PS:GS:CA:b:41:71700000034445166DYNAMIC+SEARCH+ADSp32064435888&cvosrc=ppc%20nonbrand.CA-google.DYNAMIC+SEARCH+ADS&cvo_cid=1352059385&cvo_crid=263846839080&Matchtype=b&gclid=CjwKCAjwhLHaBRAGEiwAHCgG3jWfNm1PoNTs-mcVR7evULG-aAiGyi26KJBGv6zsda0JgKHjXpFFdRoC6GsQAvD_BwE&gclsrc=aw.ds,https://www.beatsbydre.com/ca/headphones/beats-ep,https://fab.com/product/san-seb-lomo-instant-set-film-525775/?pref[]=attr%7Caudio-photography&ref=browse&pos=12,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
